CustomerID,FirstName,LastName,BirthDate,AgeGroup,Generation,City,Region,Country,RegistrationDate,PreferredChannel,LoyaltyMember,MarketingOptIn,AcquisitionSource,CustomerStatus
1367,Justin,Khan,1999-06-08,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-11-06,Website,True,True,TikTok,Active
1368,Dylan,Elliott,1972-10-11,45–54,Gen X,London,Greater London,United Kingdom,2024-09-17,Instagram,False,True,Instagram,Active
1369,Toby,Anderson,1993-05-24,25–34,Millennial,Manchester,North West England,United Kingdom,2024-02-05,Website,False,False,Instagram,Active
1370,Shirley,Bird,1988-03-12,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-07-02,TikTok Shop,False,False,Friend Recommendation,Inactive
1371,Zoe,Waters,1978-06-14,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2024-02-08,TikTok Shop,True,True,Google Ads,Inactive
1372,Mitchell,Bell,1984-06-20,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-10-29,TikTok Shop,False,True,Google Ads,Active
1373,Lauren,Ashton,1963-09-09,55–64,Gen X,Manchester,North West England,United Kingdom,2024-09-15,Website,False,False,Google Ads,Active
1374,Norman,Patel,1989-01-26,35–44,Millennial,London,Greater London,United Kingdom,2025-07-10,TikTok Shop,False,True,TikTok,Active
1375,Sylvia,Morris,1991-10-27,25–34,Millennial,Edinburgh,Scotland,United Kingdom,2024-05-07,Instagram,False,True,Organic Search,Active
1376,Gail,Norris,2002-10-07,18–24,Gen Z,London,Greater London,United Kingdom,2025-04-05,Website,True,True,TikTok,Active
1377,Clive,Richards,1994-03-19,25–34,Millennial,London,Greater London,United Kingdom,2024-11-20,Website,False,True,Instagram,Active
1378,Mandy,Hughes,1993-08-23,25–34,Millennial,Brighton,South East England,United Kingdom,2025-10-18,TikTok Shop,False,True,TikTok,Active
1379,Catherine,Preston,1979-11-23,45–54,Gen X,Glasgow,Scotland,United Kingdom,2025-12-22,Instagram,False,False,Friend Recommendation,Active
1380,Jamie,Stephens,1983-08-06,35–44,Millennial,London,Greater London,United Kingdom,2024-08-06,Website,True,False,Referral,Active
1381,Victor,Wilkinson,1973-08-20,45–54,Gen X,London,Greater London,United Kingdom,2024-02-18,Website,False,False,Organic Search,Active
1382,Wendy,Whittaker,2006-03-24,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2024-03-27,Website,False,True,Organic Search,Active
1383,Timothy,Brown,1976-12-26,45–54,Gen X,Manchester,North West England,United Kingdom,2024-08-01,Website,False,True,Referral,Active
1384,Billy,Wood,1971-08-22,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2024-05-05,Instagram,True,False,Organic Search,Active
1385,Frank,Burns,1998-05-18,25–34,Millennial,Brighton,South East England,United Kingdom,2025-03-28,Website,False,True,Google Ads,Inactive
1386,Rosie,Jones,1979-01-04,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-04-14,TikTok Shop,False,True,Friend Recommendation,Active
1387,Sophie,Ward,1975-10-20,45–54,Gen X,London,Greater London,United Kingdom,2025-11-22,Website,False,False,Friend Recommendation,Active
1388,Ashleigh,Jones,1994-08-06,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2025-09-08,Website,False,True,Instagram,Active
1389,Charlotte,Roberts,1992-01-29,25–34,Millennial,London,Greater London,United Kingdom,2025-08-18,Instagram,False,True,Organic Search,Inactive
1390,George,Harris,1993-07-21,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-02-02,Website,False,False,TikTok,Inactive
1391,Bryan,Jones,2006-09-14,18–24,Gen Z,Glasgow,Scotland,United Kingdom,2025-02-07,Website,False,False,TikTok,Active
1392,Francesca,Morgan,1965-11-08,55–64,Gen X,London,Greater London,United Kingdom,2024-12-05,TikTok Shop,True,True,Google Ads,Active
1393,Tom,Dodd,2003-08-10,18–24,Gen Z,Edinburgh,Scotland,United Kingdom,2024-09-26,Website,True,True,Instagram,Active
1394,Anna,Ryan,1962-04-12,55–64,Gen X,London,Greater London,United Kingdom,2024-12-01,Instagram,True,True,Instagram,Active
1395,June,Smith,1968-04-27,55–64,Gen X,Bristol,South West England,United Kingdom,2024-03-05,Website,False,True,Instagram,Active
1396,Derek,Clarke,1961-06-24,55–64,Gen X,Bristol,South West England,United Kingdom,2025-02-10,TikTok Shop,False,True,Google Ads,Active
1397,Karen,Stewart,1994-11-19,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-06-16,TikTok Shop,False,True,Organic Search,Active
1398,Tracey,Kaur,2005-02-12,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2024-06-27,Website,False,True,Referral,Active
1399,Chloe,White,1980-02-15,45–54,Gen X,London,Greater London,United Kingdom,2024-03-31,TikTok Shop,False,True,Instagram,Active
1400,Stacey,Price,2006-02-26,18–24,Gen Z,London,Greater London,United Kingdom,2025-08-19,Website,False,True,Organic Search,Active
1401,Sam,Martin,2005-06-03,18–24,Gen Z,London,Greater London,United Kingdom,2025-09-16,Website,True,True,Organic Search,Active
1402,Lesley,Newman,1984-08-16,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-06-06,TikTok Shop,False,True,TikTok,Active
1403,Natasha,Jones,1961-03-14,55–64,Gen X,Nottingham,East Midlands,United Kingdom,2025-10-12,Website,False,True,Instagram,Active
1404,Mandy,Young,1978-09-08,45–54,Gen X,London,Greater London,United Kingdom,2025-12-15,Website,False,True,TikTok,Active
1405,Naomi,Thomas,1974-03-04,45–54,Gen X,Brighton,South East England,United Kingdom,2024-04-14,TikTok Shop,False,False,Organic Search,Active
1406,Toby,Chapman,1960-08-27,65+,Baby Boomer,Birmingham,West Midlands,United Kingdom,2024-09-08,TikTok Shop,False,True,TikTok,Inactive
1407,Iain,Johnson,1973-07-29,45–54,Gen X,Brighton,South East England,United Kingdom,2024-11-23,TikTok Shop,False,False,Organic Search,Active
1408,Joan,Evans,1976-10-19,45–54,Gen X,London,Greater London,United Kingdom,2025-09-23,Website,True,False,Instagram,Active
1409,Kenneth,Smith,1964-04-27,55–64,Gen X,Glasgow,Scotland,United Kingdom,2024-01-24,TikTok Shop,False,True,Instagram,Active
1410,Julian,Edwards,2000-07-05,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2025-11-19,Instagram,True,True,TikTok,Inactive
1411,Alison,Hall,1968-02-14,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-10-16,Website,False,True,Instagram,Active
1412,Adam,Connolly,1971-06-10,45–54,Gen X,London,Greater London,United Kingdom,2024-08-18,Website,False,False,TikTok,Active
1413,David,Lee,1992-05-03,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2025-09-16,TikTok Shop,False,True,Google Ads,Inactive
1414,Tracy,Hancock,1991-01-04,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-05-07,Instagram,True,True,TikTok,Active
1415,Kelly,Miller,1990-07-15,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2024-12-17,Website,False,True,Instagram,Active
1416,Maureen,Thomas,1989-07-09,35–44,Millennial,London,Greater London,United Kingdom,2025-01-09,TikTok Shop,True,False,Referral,Active
1417,Anna,Simpson,1967-03-25,55–64,Gen X,London,Greater London,United Kingdom,2025-06-30,Website,False,False,Organic Search,Active
1418,Reece,Spencer,2007-04-08,18–24,Gen Z,London,Greater London,United Kingdom,2025-03-07,Website,False,False,Organic Search,Active
1419,Jade,Bell,1981-01-12,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2024-05-13,Instagram,True,False,TikTok,Active
1420,Kimberley,Ahmed,1989-01-19,35–44,Millennial,London,Greater London,United Kingdom,2024-08-20,Instagram,False,False,TikTok,Active
1421,Patrick,Newman,1981-01-31,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-10-27,Instagram,False,True,TikTok,Active
1422,Guy,Wilkins,1970-04-23,55–64,Gen X,Cardiff,Wales,United Kingdom,2025-01-21,Website,True,True,TikTok,Active
1423,Terry,Hunter,1997-02-17,25–34,Millennial,Cardiff,Wales,United Kingdom,2024-10-16,TikTok Shop,False,True,Organic Search,Active
1424,Jean,Holden,2000-06-04,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2024-05-25,Website,True,True,Google Ads,Active
1425,Ryan,Stone,1963-06-05,55–64,Gen X,Edinburgh,Scotland,United Kingdom,2025-01-08,Website,False,True,Instagram,Active
1426,Barry,Johnson,1974-03-30,45–54,Gen X,Brighton,South East England,United Kingdom,2025-12-19,TikTok Shop,False,True,Friend Recommendation,Active
1427,Kyle,Jones,1994-07-01,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-01-14,TikTok Shop,True,False,Instagram,Active
1428,Marcus,May,1978-01-02,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2024-02-22,TikTok Shop,True,True,Organic Search,Inactive
1429,Alex,Smith,1971-04-19,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2024-11-08,Website,False,False,TikTok,Active
1430,Reece,Wilson,1992-06-05,25–34,Millennial,Liverpool,North West England,United Kingdom,2024-03-26,Website,False,False,Instagram,Active
1431,Clifford,Leonard,2008-06-25,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2024-04-07,Website,True,False,Organic Search,Active
1432,Mohammad,Harris,1980-10-03,45–54,Gen X,London,Greater London,United Kingdom,2025-08-08,Website,False,True,Instagram,Active
1433,Alison,Miller,1966-10-28,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2024-02-17,Website,False,True,Instagram,Active
1434,Stewart,Turner,1986-11-07,35–44,Millennial,London,Greater London,United Kingdom,2024-07-19,Website,False,True,TikTok,Active
1435,Clare,Lloyd,1974-01-31,45–54,Gen X,London,Greater London,United Kingdom,2024-09-20,Website,False,True,Instagram,Active
1436,Carly,Begum,1979-05-04,45–54,Gen X,Cardiff,Wales,United Kingdom,2025-08-28,Website,False,False,Organic Search,Active
1437,Howard,Chambers,1965-12-20,55–64,Gen X,Manchester,North West England,United Kingdom,2025-10-13,Website,False,False,Organic Search,Inactive
1438,Ashley,Powell,1966-07-21,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-02-24,TikTok Shop,False,True,Friend Recommendation,Active
1439,Tony,Norton,1971-07-15,45–54,Gen X,London,Greater London,United Kingdom,2025-08-09,Website,False,True,TikTok,Inactive
1440,Colin,Andrews,1970-09-09,55–64,Gen X,London,Greater London,United Kingdom,2024-10-14,Website,False,False,TikTok,Active
1441,Craig,Williams,2005-04-26,18–24,Gen Z,Manchester,North West England,United Kingdom,2024-02-29,TikTok Shop,True,True,Organic Search,Active
1442,Rachael,Hutchinson,1963-08-05,55–64,Gen X,Nottingham,East Midlands,United Kingdom,2024-01-17,TikTok Shop,False,True,Organic Search,Active
1443,Owen,Taylor,2001-06-11,18–24,Gen Z,Liverpool,North West England,United Kingdom,2025-10-28,Instagram,True,True,Instagram,Active
1444,Declan,Harper,1965-02-10,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-04-10,TikTok Shop,False,True,Google Ads,Active
1445,Samantha,Newman,1992-02-25,25–34,Millennial,Manchester,North West England,United Kingdom,2025-01-10,Website,True,True,TikTok,Active
1446,Francesca,Carpenter,1991-01-18,25–34,Millennial,Manchester,North West England,United Kingdom,2025-09-27,TikTok Shop,False,False,Organic Search,Inactive
1447,Arthur,Cox,2001-06-30,18–24,Gen Z,London,Greater London,United Kingdom,2025-03-28,Instagram,False,True,TikTok,Active
1448,Ann,Jones,1980-06-23,45–54,Gen X,London,Greater London,United Kingdom,2024-02-13,Instagram,True,False,Organic Search,Active
1449,Joshua,Kaur,1973-04-09,45–54,Gen X,London,Greater London,United Kingdom,2024-12-26,Website,False,False,Referral,Inactive
1450,Billy,Bradley,1977-09-26,45–54,Gen X,London,Greater London,United Kingdom,2025-04-14,TikTok Shop,True,True,Instagram,Active
1451,John,Smith,1980-02-22,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-05-07,TikTok Shop,True,False,Instagram,Inactive
1452,Malcolm,Quinn,1998-03-21,25–34,Millennial,Bristol,South West England,United Kingdom,2024-07-30,Website,True,False,TikTok,Active
1453,Mark,King,1983-01-30,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-11-05,TikTok Shop,True,True,TikTok,Active
1454,Henry,Griffiths,1997-02-05,25–34,Millennial,Brighton,South East England,United Kingdom,2025-03-10,Instagram,False,True,Google Ads,Active
1455,Victor,Andrews,1963-06-11,55–64,Gen X,London,Greater London,United Kingdom,2025-01-12,Website,True,True,Friend Recommendation,Active
1456,Diana,O'Connor,1987-06-10,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2025-05-26,Website,False,True,TikTok,Active
1457,Nigel,Smith,1963-12-26,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-09-09,Website,False,True,Organic Search,Active
1458,Dylan,Burgess,1979-03-21,45–54,Gen X,London,Greater London,United Kingdom,2024-06-23,Instagram,False,True,Instagram,Active
1459,Cameron,Hudson,1984-12-13,35–44,Millennial,Liverpool,North West England,United Kingdom,2024-11-04,TikTok Shop,False,False,Instagram,Active
1460,Carly,Burke,1979-11-24,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-09-17,TikTok Shop,False,True,Organic Search,Active
1461,Philip,White,1961-08-14,55–64,Gen X,London,Greater London,United Kingdom,2025-08-07,Website,False,False,Referral,Active
1462,Deborah,Davies,1967-12-26,55–64,Gen X,London,Greater London,United Kingdom,2024-02-01,TikTok Shop,True,False,Google Ads,Active
1463,George,Morris,2003-02-26,18–24,Gen Z,London,Greater London,United Kingdom,2025-08-27,Website,True,True,Referral,Active
1464,Jack,Miller,1990-04-01,35–44,Millennial,Manchester,North West England,United Kingdom,2025-10-30,TikTok Shop,True,True,TikTok,Active
1465,Gregory,Kennedy,1996-08-07,25–34,Millennial,Birmingham,West Midlands,United Kingdom,2024-07-07,TikTok Shop,False,True,TikTok,Active
1466,Leslie,Robertson,1988-09-30,35–44,Millennial,London,Greater London,United Kingdom,2024-05-03,Instagram,False,True,Instagram,Inactive
1467,Lynne,Davis,1981-09-02,35–44,Millennial,Edinburgh,Scotland,United Kingdom,2025-10-18,TikTok Shop,True,True,TikTok,Active
1468,Shannon,Jones,1970-09-28,55–64,Gen X,Birmingham,West Midlands,United Kingdom,2024-09-25,Website,True,False,Referral,Active
1469,Shaun,Ali,1985-08-20,35–44,Millennial,London,Greater London,United Kingdom,2024-06-16,TikTok Shop,True,True,Google Ads,Inactive
1470,Jill,Williams,1963-07-18,55–64,Gen X,Manchester,North West England,United Kingdom,2024-04-02,TikTok Shop,False,True,TikTok,Inactive
1471,Joanne,Fox,1992-09-24,25–34,Millennial,London,Greater London,United Kingdom,2025-01-08,Website,True,True,Friend Recommendation,Active
1472,Gareth,Howard,1979-12-16,45–54,Gen X,Manchester,North West England,United Kingdom,2024-03-10,Website,False,False,Instagram,Active
1473,Nicholas,Humphreys,1973-07-28,45–54,Gen X,Brighton,South East England,United Kingdom,2025-03-29,Instagram,False,True,Friend Recommendation,Inactive
1474,Leah,James,2001-09-28,18–24,Gen Z,London,Greater London,United Kingdom,2025-09-12,Website,False,True,TikTok,Active
1475,Tracy,Thompson,1985-03-21,35–44,Millennial,Manchester,North West England,United Kingdom,2024-07-07,Instagram,True,True,Referral,Active
1476,Gerald,Gilbert,1993-07-26,25–34,Millennial,London,Greater London,United Kingdom,2025-01-23,Instagram,False,True,TikTok,Active
1477,Terry,Foster,2004-06-22,18–24,Gen Z,Cardiff,Wales,United Kingdom,2025-10-20,Website,True,True,Friend Recommendation,Inactive
1478,Anna,Stanley,1996-04-05,25–34,Millennial,Manchester,North West England,United Kingdom,2024-10-28,Instagram,False,True,Instagram,Active
1479,Shaun,Walker,1980-04-02,45–54,Gen X,Manchester,North West England,United Kingdom,2025-01-08,Website,True,False,Referral,Active
1480,George,Collins,2006-09-01,18–24,Gen Z,Edinburgh,Scotland,United Kingdom,2024-05-18,TikTok Shop,False,True,Google Ads,Active
1481,Sally,Dunn,2003-10-28,18–24,Gen Z,Brighton,South East England,United Kingdom,2025-06-09,TikTok Shop,True,True,TikTok,Active
1482,Claire,Smith,2008-01-02,18–24,Gen Z,Cardiff,Wales,United Kingdom,2025-03-31,TikTok Shop,True,False,Referral,Active
1483,Ann,Hewitt,1997-12-08,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-03-05,TikTok Shop,True,True,Instagram,Active
1484,Louise,Anderson,1991-05-13,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-07-18,Website,True,False,Instagram,Active
1485,Naomi,Armstrong,1977-07-30,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-05-30,TikTok Shop,True,False,Instagram,Active
1486,Phillip,Smith,2005-01-22,18–24,Gen Z,Birmingham,West Midlands,United Kingdom,2025-03-15,Instagram,False,True,Instagram,Inactive
1487,Harriet,Lewis,1994-06-24,25–34,Millennial,Edinburgh,Scotland,United Kingdom,2024-03-19,TikTok Shop,False,True,Google Ads,Active
1488,Barbara,Steele,2008-06-22,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2024-01-02,Website,True,True,TikTok,Active
1489,Owen,Kemp,1977-06-21,45–54,Gen X,London,Greater London,United Kingdom,2025-04-18,Website,True,False,Instagram,Active
1490,Thomas,Griffiths,1974-12-15,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-09-25,Website,False,False,Organic Search,Active
1491,Charlotte,Hughes,1995-10-14,25–34,Millennial,Cardiff,Wales,United Kingdom,2024-01-21,Website,True,True,Instagram,Active
1492,Malcolm,Scott,1962-07-13,55–64,Gen X,London,Greater London,United Kingdom,2024-07-06,Website,False,True,Organic Search,Active
1493,Robert,Holmes,1993-01-18,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-04-09,TikTok Shop,False,False,Instagram,Active
1494,Yvonne,May,1997-01-13,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-03-26,TikTok Shop,False,True,TikTok,Active
1495,Barbara,Brown,1964-02-04,55–64,Gen X,London,Greater London,United Kingdom,2024-12-25,Instagram,False,True,Friend Recommendation,Active
1496,Bethan,Bull,1965-01-02,55–64,Gen X,London,Greater London,United Kingdom,2024-11-06,TikTok Shop,False,False,Organic Search,Active
1497,Kyle,Hall,2006-05-27,18–24,Gen Z,Liverpool,North West England,United Kingdom,2024-01-25,Website,False,True,Organic Search,Active
1498,Henry,Walker,1995-12-10,25–34,Millennial,London,Greater London,United Kingdom,2025-02-11,TikTok Shop,True,False,Organic Search,Active
1499,Jason,Griffiths,1995-05-02,25–34,Millennial,Liverpool,North West England,United Kingdom,2025-02-04,TikTok Shop,True,True,TikTok,Active
1500,Natalie,Wright,1987-06-21,35–44,Millennial,Nottingham,East Midlands,United Kingdom,2025-02-10,TikTok Shop,True,True,Instagram,Active
1501,Roger,Hayes,1976-11-08,45–54,Gen X,London,Greater London,United Kingdom,2025-04-08,Website,False,True,Organic Search,Active
1502,Julian,Field,2005-03-30,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2025-05-04,Website,True,False,TikTok,Active
1503,Kimberley,White,2000-12-29,25–34,Millennial,Cardiff,Wales,United Kingdom,2025-09-27,Website,True,False,Instagram,Active
1504,Eric,Stewart,1976-01-12,45–54,Gen X,London,Greater London,United Kingdom,2025-01-21,Website,False,True,Instagram,Active
1505,Janice,Macdonald,1994-12-23,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-11-07,TikTok Shop,False,True,Referral,Active
1506,Melissa,Fry,1966-10-02,55–64,Gen X,Brighton,South East England,United Kingdom,2024-05-24,Website,True,False,Referral,Active
1507,Lawrence,Phillips,1960-12-08,65+,Baby Boomer,London,Greater London,United Kingdom,2024-05-06,Website,True,True,Instagram,Active
1508,Stuart,Allen,1964-01-05,55–64,Gen X,Manchester,North West England,United Kingdom,2025-05-04,Website,True,True,Instagram,Active
1509,Heather,Hodgson,1961-02-05,55–64,Gen X,London,Greater London,United Kingdom,2024-09-04,TikTok Shop,True,True,TikTok,Inactive
1510,Sam,Ali,1991-08-21,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-09-29,TikTok Shop,True,True,Instagram,Active
1511,Ian,Watkins,2005-11-02,18–24,Gen Z,Leeds,Yorkshire and the Humber,United Kingdom,2024-10-05,Instagram,False,False,Instagram,Active
1512,Katy,Adams,2003-07-17,18–24,Gen Z,Manchester,North West England,United Kingdom,2025-02-20,Website,True,True,Friend Recommendation,Active
1513,Kathryn,Cameron,2007-03-23,18–24,Gen Z,Birmingham,West Midlands,United Kingdom,2024-06-10,TikTok Shop,False,True,Instagram,Active
1514,Dale,Dixon,2000-10-04,25–34,Millennial,Cardiff,Wales,United Kingdom,2025-03-06,TikTok Shop,True,True,Google Ads,Inactive
1515,Carolyn,Cox,1991-04-11,25–34,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-05-20,Website,True,True,Organic Search,Active
1516,Katy,Mills,1968-08-18,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-11-16,TikTok Shop,True,True,Friend Recommendation,Active
1517,Gavin,Bell,1981-10-20,35–44,Millennial,London,Greater London,United Kingdom,2024-01-08,Website,True,True,Google Ads,Active
1518,Katie,Wilson,1977-04-24,45–54,Gen X,Glasgow,Scotland,United Kingdom,2025-03-02,Website,False,True,Instagram,Active
1519,Edward,Turnbull,1990-03-13,35–44,Millennial,Birmingham,West Midlands,United Kingdom,2024-06-24,Instagram,True,False,Organic Search,Active
1520,Lynn,Mason,1994-03-21,25–34,Millennial,Bristol,South West England,United Kingdom,2025-06-14,TikTok Shop,True,True,Instagram,Inactive
1521,Zoe,Holloway,1983-10-03,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2025-11-17,Instagram,True,True,Google Ads,Active
1522,Sean,Craig,1988-07-11,35–44,Millennial,Manchester,North West England,United Kingdom,2025-01-11,Website,True,False,TikTok,Active
1523,Molly,Wood,1972-04-05,45–54,Gen X,Cardiff,Wales,United Kingdom,2025-01-31,Instagram,False,False,Organic Search,Active
1524,Ashleigh,Perry,1963-05-28,55–64,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2024-01-11,Website,False,True,Instagram,Active
1525,Charlotte,Hopkins,1985-11-21,35–44,Millennial,Bristol,South West England,United Kingdom,2024-06-12,Website,False,True,Google Ads,Active
1526,Neil,Black,1999-08-17,25–34,Millennial,Glasgow,Scotland,United Kingdom,2024-12-12,Website,True,False,Google Ads,Active
1527,Wayne,Humphries,2000-10-01,25–34,Millennial,Nottingham,East Midlands,United Kingdom,2025-07-07,Website,True,True,Organic Search,Inactive
1528,Edward,Hill,1972-11-29,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-06-30,Website,False,True,Google Ads,Active
1529,Julia,Sharpe,1992-11-10,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-02-27,TikTok Shop,False,False,Organic Search,Inactive
1530,Sam,Carr,1976-09-19,45–54,Gen X,Birmingham,West Midlands,United Kingdom,2025-01-25,Website,False,True,TikTok,Active
1531,Chloe,Gill,1998-08-07,25–34,Millennial,Cardiff,Wales,United Kingdom,2024-11-14,TikTok Shop,True,False,Google Ads,Active
1532,Teresa,Gilbert,1977-12-11,45–54,Gen X,London,Greater London,United Kingdom,2024-08-26,Website,False,True,TikTok,Active
1533,Caroline,Williams,1972-12-05,45–54,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2024-12-06,TikTok Shop,True,True,Instagram,Active
1534,Holly,Payne,1961-08-24,55–64,Gen X,Glasgow,Scotland,United Kingdom,2025-10-03,TikTok Shop,False,True,TikTok,Inactive
1535,Jade,Smith,1992-01-20,25–34,Millennial,Liverpool,North West England,United Kingdom,2024-11-10,Website,False,False,Instagram,Active
1536,Caroline,Wright,1999-01-10,25–34,Millennial,Manchester,North West England,United Kingdom,2025-05-21,Website,False,False,Organic Search,Active
1537,Kate,Heath,1995-08-20,25–34,Millennial,London,Greater London,United Kingdom,2025-06-10,Website,True,True,Instagram,Inactive
1538,Sophie,Marshall,1994-10-02,25–34,Millennial,Bristol,South West England,United Kingdom,2025-03-06,TikTok Shop,True,True,TikTok,Active
1539,Holly,Pearson,1993-01-14,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-07-05,Instagram,False,True,Google Ads,Active
1540,Caroline,Spencer,1984-10-26,35–44,Millennial,Leeds,Yorkshire and the Humber,United Kingdom,2024-06-04,TikTok Shop,True,True,TikTok,Active
1541,Ricky,Nixon,1965-03-19,55–64,Gen X,Manchester,North West England,United Kingdom,2025-10-06,TikTok Shop,False,True,Organic Search,Active
1542,Russell,Campbell,1982-08-21,35–44,Millennial,Manchester,North West England,United Kingdom,2024-04-24,Website,True,True,Instagram,Active
1543,Geoffrey,Coates,1962-01-23,55–64,Gen X,London,Greater London,United Kingdom,2024-09-13,Instagram,True,True,TikTok,Active
1544,Jordan,Stephenson,1965-03-29,55–64,Gen X,London,Greater London,United Kingdom,2025-02-26,TikTok Shop,True,True,Google Ads,Active
1545,Diane,Cross,1985-09-19,35–44,Millennial,London,Greater London,United Kingdom,2024-07-06,TikTok Shop,True,False,Organic Search,Active
1546,Howard,Turner,2001-12-31,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2024-09-16,TikTok Shop,False,True,Google Ads,Inactive
1547,Conor,Hawkins,1980-05-19,45–54,Gen X,Newcastle upon Tyne,North East England,United Kingdom,2025-06-06,TikTok Shop,True,False,TikTok,Active
1548,Karen,Turner,1996-05-09,25–34,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2024-11-05,Website,True,True,Google Ads,Active
1549,Garry,Cooper,1962-07-03,55–64,Gen X,Glasgow,Scotland,United Kingdom,2024-03-28,Website,False,False,Google Ads,Active
1550,Barbara,Pearce,1962-11-19,55–64,Gen X,Manchester,North West England,United Kingdom,2024-06-29,Website,False,False,Organic Search,Active
1551,Thomas,McDonald,1972-11-18,45–54,Gen X,Liverpool,North West England,United Kingdom,2025-07-08,Website,False,True,Friend Recommendation,Active
1552,Oliver,Chandler,2007-01-05,18–24,Gen Z,London,Greater London,United Kingdom,2025-11-11,Instagram,True,True,Organic Search,Active
1553,Janet,Bird,1970-07-30,55–64,Gen X,Leeds,Yorkshire and the Humber,United Kingdom,2025-04-28,TikTok Shop,False,False,TikTok,Active
1554,Donna,Hargreaves,2002-11-16,18–24,Gen Z,Newcastle upon Tyne,North East England,United Kingdom,2025-01-28,TikTok Shop,False,True,Friend Recommendation,Active
1555,Jade,Haynes,1960-09-18,65+,Baby Boomer,London,Greater London,United Kingdom,2025-05-25,Website,False,True,Friend Recommendation,Active
1556,Joanne,Hutchinson,1989-07-11,35–44,Millennial,Liverpool,North West England,United Kingdom,2024-09-19,TikTok Shop,True,False,Instagram,Inactive
1557,Margaret,Campbell,1964-07-07,55–64,Gen X,London,Greater London,United Kingdom,2025-11-27,TikTok Shop,True,True,Google Ads,Active
1558,Duncan,Wilson,2002-05-01,18–24,Gen Z,London,Greater London,United Kingdom,2024-09-18,Website,False,True,Instagram,Active
1559,Lynda,Collins,1978-01-28,45–54,Gen X,Nottingham,East Midlands,United Kingdom,2025-06-22,TikTok Shop,True,True,Friend Recommendation,Active
1560,Sara,Bates,1962-07-01,55–64,Gen X,Glasgow,Scotland,United Kingdom,2024-03-21,Instagram,False,True,Instagram,Active
1561,Deborah,Rose,1986-09-30,35–44,Millennial,Newcastle upon Tyne,North East England,United Kingdom,2025-10-03,Website,False,True,Instagram,Active
